Gene Name,Resistance Group,Set Effect,Effect,Resistance Profile,PID Threshold,Coverage Threshold,Source
aph(6)-Ib_1_X05648 ,aph(6)-Ib_1_X05648 ,RESISTANT,RESISTANCE,"Aminoglycoside",95.0,0.4,ResFinder
aph(6)-Ic_1_X01702 ,aph(6)-Ic_1_X01702 ,RESISTANT,RESISTANCE,"Aminoglycoside",95.0,0.4,ResFinder
aph(9)-Ia_1_U94857 ,aph(9)-Ia_1_U94857 ,RESISTANT,RESISTANCE,"Aminoglycoside",95.0,0.4,ResFinder
aph(9)-Ib_1_U70376 ,aph(9)-Ib_1_U70376 ,RESISTANT,RESISTANCE,"Aminoglycoside",95.0,0.4,ResFinder
rmtB2_1_JN968578 ,rmtB2_1_JN968578 ,RESISTANT,RESISTANCE,"Aminoglycoside",95.0,0.4,ResFinder
rmtf_1_JQ808129 ,rmtf_1_JQ808129 ,RESISTANT,RESISTANCE,"",95.0,0.4,ResFinder
rmtG_1_KJ004567 ,rmtG_1_KJ004567 ,RESISTANT,RESISTANCE,"Aminoglycoside",95.0,0.4,ResFinder
rmtH_1_KC544262 ,rmtH_1_KC544262 ,RESISTANT,RESISTANCE,"Aminoglycoside",95.0,0.4,ResFinder
armA_1_AY220558 ,armA_1_AY220558 ,RESISTANT,RESISTANCE,"Aminoglycoside",95.0,0.4,ResFinder
npmA_1_AB261016 ,npmA_1_AB261016 ,RESISTANT,RESISTANCE,"Aminoglycoside",95.0,0.4,ResFinder
rmtA_1_AB120321 ,rmtA_1_AB120321 ,RESISTANT,RESISTANCE,"Aminoglycoside",95.0,0.4,ResFinder
rmtB_1_AB103506 ,rmtB_1_AB103506 ,RESISTANT,RESISTANCE,"Aminoglycoside",95.0,0.4,ResFinder
rmtC_1_AB194779 ,rmtC_1_AB194779 ,RESISTANT,RESISTANCE,"Aminoglycoside",95.0,0.4,ResFinder
rmtD_1_DQ914960 ,rmtD_1_DQ914960 ,RESISTANT,RESISTANCE,"Aminoglycoside",95.0,0.4,ResFinder
rmtD2_1_HQ401565 ,rmtD2_1_HQ401565 ,RESISTANT,RESISTANCE,"Aminoglycoside",95.0,0.4,ResFinder
rmtE_1_GU201947 ,rmtE_1_GU201947 ,RESISTANT,RESISTANCE,"Aminoglycoside",95.0,0.4,ResFinder
spc_1_X02588 ,spc_1_X02588 ,RESISTANT,RESISTANCE,"Aminoglycoside",95.0,0.4,ResFinder
strA_1_M96392 ,strA_1_M96392 ,RESISTANT,RESISTANCE,"Aminoglycoside",95.0,0.4,ResFinder
aph(3'')-Ib_2_AF024602 ,aph(3'')-Ib_2_AF024602 ,RESISTANT,RESISTANCE,"",95.0,0.4,ResFinder
aph(3'')-Ib_5_AF321551 ,aph(3'')-Ib_5_AF321551 ,RESISTANT,RESISTANCE,"",95.0,0.4,ResFinder
aph(6)-Id_2_AF024602 ,aph(6)-Id_2_AF024602 ,RESISTANT,RESISTANCE,"",95.0,0.4,ResFinder
str_1_X92946 ,str_1_X92946 ,RESISTANT,RESISTANCE,"Aminoglycoside",95.0,0.4,ResFinder
str_2_FN435330 ,str_2_FN435330 ,RESISTANT,RESISTANCE,"Aminoglycoside",95.0,0.4,ResFinder
str_3_AM932524 ,str_3_AM932524 ,RESISTANT,RESISTANCE,"Aminoglycoside",95.0,0.4,ResFinder
aac(3)-IIa_1_CP023555 ,aac(3)-IIa_1_CP023555 ,RESISTANT,RESISTANCE,"Aminoglycoside",95.0,0.4,ResFinder
aph(3')-VIj_1_KU922928 ,aph(3')-VIj_1_KU922928 ,RESISTANT,RESISTANCE,"",95.0,0.4,ResFinder
cfr_1_AM408573 ,cfr_1_AM408573 ,RESISTANT,RESISTANCE,"Phenicols,Lincosamides,Oxazolidinones,Pleuromutilins,StreptograminA",95.0,0.4,ResFinder
cfr_2_AJ879565 ,cfr_2_AJ879565 ,RESISTANT,RESISTANCE,"Phenicols,Lincosamides,Oxazolidinones,Pleuromutilins,StreptograminA",95.0,0.4,ResFinder
optrA_1_KP399637 ,optrA_1_KP399637 ,RESISTANT,RESISTANCE,"OxazolidinonePhenicol",95.0,0.4,ResFinder
optrA_2_KT862781 ,optrA_2_KT862781 ,RESISTANT,RESISTANCE,"OxazolidinonePhenicol",95.0,0.4,ResFinder
optrA_3_KT862780 ,optrA_3_KT862780 ,RESISTANT,RESISTANCE,"OxazolidinonePhenicol",95.0,0.4,ResFinder
optrA_4_KT862777 ,optrA_4_KT862777 ,RESISTANT,RESISTANCE,"OxazolidinonePhenicol",95.0,0.4,ResFinder
optrA_5_KT862783 ,optrA_5_KT862783 ,RESISTANT,RESISTANCE,"OxazolidinonePhenicol",95.0,0.4,ResFinder
optrA_6_KT862784 ,optrA_6_KT862784 ,RESISTANT,RESISTANCE,"OxazolidinonePhenicol",95.0,0.4,ResFinder
optrA_7_KT862775 ,optrA_7_KT862775 ,RESISTANT,RESISTANCE,"OxazolidinonePhenicol",95.0,0.4,ResFinder
optrA_8_KT862782 ,optrA_8_KT862782 ,RESISTANT,RESISTANCE,"OxazolidinonePhenicol",95.0,0.4,ResFinder
optrA_9_KT892063 ,optrA_9_KT892063 ,RESISTANT,RESISTANCE,"OxazolidinonePhenicol",95.0,0.4,ResFinder
optrA_10_KT601170 ,optrA_10_KT601170 ,RESISTANT,RESISTANCE,"OxazolidinonePhenicol",95.0,0.4,ResFinder
optrA_11_KX620934 ,optrA_11_KX620934 ,RESISTANT,RESISTANCE,"OxazolidinonePhenicol",95.0,0.4,ResFinder
optrA_12_KX620936 ,optrA_12_KX620936 ,RESISTANT,RESISTANCE,"OxazolidinonePhenicol",95.0,0.4,ResFinder
optrA_13_KX620939 ,optrA_13_KX620939 ,RESISTANT,RESISTANCE,"OxazolidinonePhenicol",95.0,0.4,ResFinder
optrA_14_KX620941 ,optrA_14_KX620941 ,RESISTANT,RESISTANCE,"OxazolidinonePhenicol",95.0,0.4,ResFinder
optrA_15_KX620942 ,optrA_15_KX620942 ,RESISTANT,RESISTANCE,"OxazolidinonePhenicol",95.0,0.4,ResFinder
optrA_16_AMBD01000029 ,optrA_16_AMBD01000029 ,RESISTANT,RESISTANCE,"OxazolidinonePhenicol",95.0,0.4,ResFinder
optrA_17_ALZI01000051 ,optrA_17_ALZI01000051 ,RESISTANT,RESISTANCE,"OxazolidinonePhenicol",95.0,0.4,ResFinder
optrA_18_ALMH01000001 ,optrA_18_ALMH01000001 ,RESISTANT,RESISTANCE,"OxazolidinonePhenicol",95.0,0.4,ResFinder
optrA_19_ALMN01000021 ,optrA_19_ALMN01000021 ,RESISTANT,RESISTANCE,"OxazolidinonePhenicol",95.0,0.4,ResFinder
optrA_20_ALMZ01000078 ,optrA_20_ALMZ01000078 ,RESISTANT,RESISTANCE,"OxazolidinonePhenicol",95.0,0.4,ResFinder
cfr(B)_3_KR610408 ,cfr(B)_3_KR610408 ,RESISTANT,RESISTANCE,"",95.0,0.4,ResFinder
poxtA_1_MF095097 ,poxtA_1_MF095097 ,RESISTANT,RESISTANCE,"",95.0,0.4,ResFinder
ere(A)_6_DQ157752 ,ere(A)_6_DQ157752 ,RESISTANT,RESISTANCE,"Macrolide",95.0,0.4,ResFinder
ere(D)_1_KP265721 ,ere(D)_1_KP265721 ,RESISTANT,RESISTANCE,"",95.0,0.4,ResFinder
erm(A)_1_X03216 ,erm(A)_1_X03216 ,RESISTANT,RESISTANCE,"Macrolide",95.0,0.4,ResFinder
erm(A)_2_AF002716 ,erm(A)_2_AF002716 ,RESISTANT,RESISTANCE,"Macrolide",95.0,0.4,ResFinder
erm(A)_3_EU348758 ,erm(A)_3_EU348758 ,RESISTANT,RESISTANCE,"Macrolide",95.0,0.4,ResFinder
erm(B)_1_JN899585 ,erm(B)_1_JN899585 ,RESISTANT,RESISTANCE,"Macrolide",95.0,0.4,ResFinder
erm(B)_2_K00551 ,erm(B)_2_K00551 ,RESISTANT,RESISTANCE,"Macrolide",95.0,0.4,ResFinder
erm(B)_6_AF242872 ,erm(B)_6_AF242872 ,RESISTANT,RESISTANCE,"Macrolide",95.0,0.4,ResFinder
erm(B)_7_AF368302 ,erm(B)_7_AF368302 ,RESISTANT,RESISTANCE,"Macrolide",95.0,0.4,ResFinder
erm(B)_9_AF299292 ,erm(B)_9_AF299292 ,RESISTANT,RESISTANCE,"Macrolide",95.0,0.4,ResFinder
erm(B)_10_U86375 ,erm(B)_10_U86375 ,RESISTANT,RESISTANCE,"Macrolide",95.0,0.4,ResFinder
erm(B)_11_M19270 ,erm(B)_11_M19270 ,RESISTANT,RESISTANCE,"Macrolide",95.0,0.4,ResFinder
erm(B)_12_U18931 ,erm(B)_12_U18931 ,RESISTANT,RESISTANCE,"Macrolide",95.0,0.4,ResFinder
erm(B)_15_U48430 ,erm(B)_15_U48430 ,RESISTANT,RESISTANCE,"Macrolide",95.0,0.4,ResFinder
erm(B)_18_X66468 ,erm(B)_18_X66468 ,RESISTANT,RESISTANCE,"Macrolide",95.0,0.4,ResFinder
erm(B)_20_AF109075 ,erm(B)_20_AF109075 ,RESISTANT,RESISTANCE,"Macrolide",95.0,0.4,ResFinder
erm(B)_21_U35228 ,erm(B)_21_U35228 ,RESISTANT,RESISTANCE,"Macrolide",95.0,0.4,ResFinder
erm(C)_1_V01278 ,erm(C)_1_V01278 ,RESISTANT,RESISTANCE,"Macrolide",95.0,0.4,ResFinder
erm(C)_2_M19652 ,erm(C)_2_M19652 ,RESISTANT,RESISTANCE,"Macrolide",95.0,0.4,ResFinder
erm(C)_3_M17990 ,erm(C)_3_M17990 ,RESISTANT,RESISTANCE,"Macrolide",95.0,0.4,ResFinder
erm(C)_9_Y09001 ,erm(C)_9_Y09001 ,RESISTANT,RESISTANCE,"Macrolide",95.0,0.4,ResFinder
erm(C)_10_Y09002 ,erm(C)_10_Y09002 ,RESISTANT,RESISTANCE,"Macrolide",95.0,0.4,ResFinder
erm(C)_12_Y09003 ,erm(C)_12_Y09003 ,RESISTANT,RESISTANCE,"Macrolide",95.0,0.4,ResFinder
erm(C)_13_M13761 ,erm(C)_13_M13761 ,RESISTANT,RESISTANCE,"Macrolide",95.0,0.4,ResFinder
erm(C)_14_M12730 ,erm(C)_14_M12730 ,RESISTANT,RESISTANCE,"Macrolide",95.0,0.4,ResFinder
erm(C)_15_U82607 ,erm(C)_15_U82607 ,RESISTANT,RESISTANCE,"Macrolide",95.0,0.4,ResFinder
erm(C)_16_AF019140 ,erm(C)_16_AF019140 ,RESISTANT,RESISTANCE,"Macrolide",95.0,0.4,ResFinder
erm(D)_1_M29832 ,erm(D)_1_M29832 ,RESISTANT,RESISTANCE,"Macrolide",95.0,0.4,ResFinder
erm(D)_2_L08389 ,erm(D)_2_L08389 ,RESISTANT,RESISTANCE,"Macrolide",95.0,0.4,ResFinder
erm(D)_3_M77505 ,erm(D)_3_M77505 ,RESISTANT,RESISTANCE,"Macrolide",95.0,0.4,ResFinder
erm(E)_1_X51891 ,erm(E)_1_X51891 ,RESISTANT,RESISTANCE,"Macrolide",95.0,0.4,ResFinder
erm(E)_2_M11200 ,erm(E)_2_M11200 ,RESISTANT,RESISTANCE,"Macrolide",95.0,0.4,ResFinder
erm(F)_3_M17808 ,erm(F)_3_M17808 ,RESISTANT,RESISTANCE,"Macrolide",95.0,0.4,ResFinder
erm(F)_4_M62487 ,erm(F)_4_M62487 ,RESISTANT,RESISTANCE,"Macrolide",95.0,0.4,ResFinder
erm(G)_1_M15332 ,erm(G)_1_M15332 ,RESISTANT,RESISTANCE,"Macrolide",95.0,0.4,ResFinder
erm(G)_2_L42817 ,erm(G)_2_L42817 ,RESISTANT,RESISTANCE,"Macrolide",95.0,0.4,ResFinder
erm(H)_1_M16503 ,erm(H)_1_M16503 ,RESISTANT,RESISTANCE,"Macrolide",95.0,0.4,ResFinder
erm(N)_1_X97721 ,erm(N)_1_X97721 ,RESISTANT,RESISTANCE,"Macrolide",95.0,0.4,ResFinder
erm(O)_1_M74717 ,erm(O)_1_M74717 ,RESISTANT,RESISTANCE,"Macrolide",95.0,0.4,ResFinder
erm(O)_2_AJ223970 ,erm(O)_2_AJ223970 ,RESISTANT,RESISTANCE,"Macrolide",95.0,0.4,ResFinder
erm(Q)_1_L22689 ,erm(Q)_1_L22689 ,RESISTANT,RESISTANCE,"Macrolide",95.0,0.4,ResFinder
erm(S)_1_M19269 ,erm(S)_1_M19269 ,RESISTANT,RESISTANCE,"Macrolide",95.0,0.4,ResFinder
erm(T)_1_M64090 ,erm(T)_1_M64090 ,RESISTANT,RESISTANCE,"Macrolide",95.0,0.4,ResFinder
erm(T)_2_AY894138 ,erm(T)_2_AY894138 ,RESISTANT,RESISTANCE,"Macrolide",95.0,0.4,ResFinder
erm(T)_3_AF310974 ,erm(T)_3_AF310974 ,RESISTANT,RESISTANCE,"Macrolide",95.0,0.4,ResFinder
erm(T)_4_AJ488494 ,erm(T)_4_AJ488494 ,RESISTANT,RESISTANCE,"Macrolide",95.0,0.4,ResFinder
erm(V)_1_U59450 ,erm(V)_1_U59450 ,RESISTANT,RESISTANCE,"Macrolide",95.0,0.4,ResFinder
erm(X)_1_M36726 ,erm(X)_1_M36726 ,RESISTANT,RESISTANCE,"Macrolide",95.0,0.4,ResFinder
erm(X)_2_X51472 ,erm(X)_2_X51472 ,RESISTANT,RESISTANCE,"Macrolide",95.0,0.4,ResFinder
erm(X)_3_U21300 ,erm(X)_3_U21300 ,RESISTANT,RESISTANCE,"Macrolide",95.0,0.4,ResFinder
erm(X)_4_NC_005206 ,erm(X)_4_NC_005206 ,RESISTANT,RESISTANCE,"Macrolide",95.0,0.4,ResFinder
erm(Y)_1_AB014481 ,erm(Y)_1_AB014481 ,RESISTANT,RESISTANCE,"Macrolide",95.0,0.4,ResFinder
erm(Z)_1_AM709783 ,erm(Z)_1_AM709783 ,RESISTANT,RESISTANCE,"Macrolide",95.0,0.4,ResFinder
erm(30)_1_AF079138 ,erm(30)_1_AF079138 ,RESISTANT,RESISTANCE,"Macrolide",95.0,0.4,ResFinder
erm(31)_1_AF079138 ,erm(31)_1_AF079138 ,RESISTANT,RESISTANCE,"Macrolide",95.0,0.4,ResFinder
erm(32)_1_AJ009971 ,erm(32)_1_AJ009971 ,RESISTANT,RESISTANCE,"Macrolide",95.0,0.4,ResFinder
erm(34)_1_AY234334 ,erm(34)_1_AY234334 ,RESISTANT,RESISTANCE,"Macrolide",95.0,0.4,ResFinder
erm(35)_1_AF319779 ,erm(35)_1_AF319779 ,RESISTANT,RESISTANCE,"Macrolide",95.0,0.4,ResFinder
erm(36)_1_AF462611 ,erm(36)_1_AF462611 ,RESISTANT,RESISTANCE,"Macrolide",95.0,0.4,ResFinder
erm(38)_1_AY154657 ,erm(38)_1_AY154657 ,RESISTANT,RESISTANCE,"Macrolide",95.0,0.4,ResFinder
erm(39)_1_AY487229 ,erm(39)_1_AY487229 ,RESISTANT,RESISTANCE,"Macrolide",95.0,0.4,ResFinder
erm(40)_1_AY570506 ,erm(40)_1_AY570506 ,RESISTANT,RESISTANCE,"Macrolide",95.0,0.4,ResFinder
erm(41)_1_EU177504 ,erm(41)_1_EU177504 ,RESISTANT,RESISTANCE,"Macrolide",95.0,0.4,ResFinder
erm(42)_1_FR734406 ,erm(42)_1_FR734406 ,RESISTANT,RESISTANCE,"Macrolide",95.0,0.4,ResFinder
erm(42)_2_AB601890 ,erm(42)_2_AB601890 ,RESISTANT,RESISTANCE,"Macrolide",95.0,0.4,ResFinder
mef(A)_3_AF227520 ,mef(A)_3_AF227520 ,RESISTANT,RESISTANCE,"Macrolide",95.0,0.4,ResFinder
mef(A)_4_HG423652,mef(A)_4_HG423652,RESISTANT,RESISTANCE,"Macrolide",95.0,0.4,ResFinder
mef(B)_1_FJ196385 ,mef(B)_1_FJ196385 ,RESISTANT,RESISTANCE,"Macrolide",95.0,0.4,ResFinder
msr(A)_1_X52085 ,msr(A)_1_X52085 ,RESISTANT,RESISTANCE,"Macrolide,LincosamideStreptograminB",95.0,0.4,ResFinder
msr(A)_2_AB013298 ,msr(A)_2_AB013298 ,RESISTANT,RESISTANCE,"Macrolide,LincosamideStreptograminB",95.0,0.4,ResFinder
msr(A)_3_M81802 ,msr(A)_3_M81802 ,RESISTANT,RESISTANCE,"Macrolide,LincosamideStreptograminB",95.0,0.4,ResFinder
msr(C)_1_AY004350 ,msr(C)_1_AY004350 ,RESISTANT,RESISTANCE,"Macrolide,LincosamideStreptograminB",95.0,0.4,ResFinder
msr(C)_2_AF313494 ,msr(C)_2_AF313494 ,RESISTANT,RESISTANCE,"Macrolide,LincosamideStreptograminB",95.0,0.4,ResFinder
msr(D)_2_AF274302 ,msr(D)_2_AF274302 ,RESISTANT,RESISTANCE,"Macrolide,LincosamideStreptograminB",95.0,0.4,ResFinder
msr(D)_3_AF227520 ,msr(D)_3_AF227520 ,RESISTANT,RESISTANCE,"Macrolide,LincosamideStreptograminB",95.0,0.4,ResFinder
msr(E)_4_EU294228 ,msr(E)_4_EU294228 ,RESISTANT,RESISTANCE,"Macrolide,LincosamideStreptograminB",95.0,0.4,ResFinder
car(A)_1_M80346 ,car(A)_1_M80346 ,RESISTANT,RESISTANCE,"Macrolide,LincosamideStreptograminB",95.0,0.4,ResFinder
lmr(A)_1_X59926 ,lmr(A)_1_X59926 ,RESISTANT,RESISTANCE,"Lincosamide",95.0,0.4,ResFinder
ole(B)_1_L36601 ,ole(B)_1_L36601 ,RESISTANT,RESISTANCE,"Macrolide,LincosamideStreptograminB",95.0,0.4,ResFinder
ole(C)_1_L06249 ,ole(C)_1_L06249 ,RESISTANT,RESISTANCE,"Macrolide,LincosamideStreptograminB",95.0,0.4,ResFinder
srm(B)_1_X63451 ,srm(B)_1_X63451 ,RESISTANT,RESISTANCE,"Macrolide,LincosamideStreptograminB",95.0,0.4,ResFinder
tlr(C)_1_M57437 ,tlr(C)_1_M57437 ,RESISTANT,RESISTANCE,"Macrolide,LincosamideStreptograminB",95.0,0.4,ResFinder
lsa(B)_1_AJ579365 ,lsa(B)_1_AJ579365 ,RESISTANT,RESISTANCE,"Macrolide",95.0,0.4,ResFinder
lsa(C)_1_HM990671 ,lsa(C)_1_HM990671 ,RESISTANT,RESISTANCE,"Macrolide",95.0,0.4,ResFinder
vga(A)_1_M90056 ,vga(A)_1_M90056 ,RESISTANT,RESISTANCE,"StreptograminB",95.0,0.4,ResFinder
vga(A)_2_FN546261 ,vga(A)_2_FN546261 ,RESISTANT,RESISTANCE,"StreptograminB",95.0,0.4,ResFinder
vga(A)LC_3_FN806791 ,vga(A)LC_3_FN806791 ,RESISTANT,RESISTANCE,"StreptograminB",95.0,0.4,ResFinder
vga(A)LC_1_GQ891882 ,vga(A)LC_1_GQ891882 ,RESISTANT,RESISTANCE,"StreptograminB",95.0,0.4,ResFinder
vga(B)_1_U82085 ,vga(B)_1_U82085 ,RESISTANT,RESISTANCE,"StreptograminB",95.0,0.4,ResFinder
ere(A)_2_AF099140 ,ere(A)_2_AF099140 ,RESISTANT,RESISTANCE,"Macrolide",95.0,0.4,ResFinder
ere(A)_3_AF326209 ,ere(A)_3_AF326209 ,RESISTANT,RESISTANCE,"Macrolide",95.0,0.4,ResFinder
ere(A)_4_AF512546 ,ere(A)_4_AF512546 ,RESISTANT,RESISTANCE,"Macrolide",95.0,0.4,ResFinder
ere(A)_1_AY183453 ,ere(A)_1_AY183453 ,RESISTANT,RESISTANCE,"Macrolide",95.0,0.4,ResFinder
ere(B)_2_X03988 ,ere(B)_2_X03988 ,RESISTANT,RESISTANCE,"Macrolide",95.0,0.4,ResFinder
vgb(A)_1_M20129 ,vgb(A)_1_M20129 ,RESISTANT,RESISTANCE,"StreptograminB",95.0,0.4,ResFinder
vgb(B)_1_AF015628 ,vgb(B)_1_AF015628 ,RESISTANT,RESISTANCE,"StreptograminB",95.0,0.4,ResFinder
lnu(A)_1_M14039 ,lnu(A)_1_M14039 ,RESISTANT,RESISTANCE,"Lincosamide",95.0,0.4,ResFinder
lnu(B)_1_AJ238249 ,lnu(B)_1_AJ238249 ,RESISTANT,RESISTANCE,"Lincosamide",95.0,0.4,ResFinder
lnu(C)_1_AY928180 ,lnu(C)_1_AY928180 ,RESISTANT,RESISTANCE,"Lincosamide",95.0,0.4,ResFinder
lnu(D)_1_EF452177 ,lnu(D)_1_EF452177 ,RESISTANT,RESISTANCE,"Lincosamide",95.0,0.4,ResFinder
lnu(F)_1_EU118119 ,lnu(F)_1_EU118119 ,RESISTANT,RESISTANCE,"Lincosamide",95.0,0.4,ResFinder
lnu(F)_2_DQ836009 ,lnu(F)_2_DQ836009 ,RESISTANT,RESISTANCE,"Lincosamide",95.0,0.4,ResFinder
lnu(F)_3_AJ561197 ,lnu(F)_3_AJ561197 ,RESISTANT,RESISTANCE,"Lincosamide",95.0,0.4,ResFinder
vat(A)_1_L07778 ,vat(A)_1_L07778 ,RESISTANT,RESISTANCE,"StreptograminB",95.0,0.4,ResFinder
vat(B)_1_U19459 ,vat(B)_1_U19459 ,RESISTANT,RESISTANCE,"StreptograminB",95.0,0.4,ResFinder
vat(C)_1_AF015628 ,vat(C)_1_AF015628 ,RESISTANT,RESISTANCE,"StreptograminB",95.0,0.4,ResFinder
vat(D)_1_L12033 ,vat(D)_1_L12033 ,RESISTANT,RESISTANCE,"StreptograminB",95.0,0.4,ResFinder
vat(E)_3_AF153312 ,vat(E)_3_AF153312 ,RESISTANT,RESISTANCE,"StreptograminB",95.0,0.4,ResFinder
vat(E)_5_AJ488494 ,vat(E)_5_AJ488494 ,RESISTANT,RESISTANCE,"StreptograminB",95.0,0.4,ResFinder
vat(E)_7_AY043211 ,vat(E)_7_AY043211 ,RESISTANT,RESISTANCE,"StreptograminB",95.0,0.4,ResFinder
vat(E)_8_AY043209 ,vat(E)_8_AY043209 ,RESISTANT,RESISTANCE,"StreptograminB",95.0,0.4,ResFinder
vat(E)_9_AY043210 ,vat(E)_9_AY043210 ,RESISTANT,RESISTANCE,"StreptograminB",95.0,0.4,ResFinder
vat(E)_10_AY043212 ,vat(E)_10_AY043212 ,RESISTANT,RESISTANCE,"StreptograminB",95.0,0.4,ResFinder
vat(E)_11_AY043213 ,vat(E)_11_AY043213 ,RESISTANT,RESISTANCE,"StreptograminB",95.0,0.4,ResFinder
vat(F)_1_AF170730 ,vat(F)_1_AF170730 ,RESISTANT,RESISTANCE,"StreptograminB",95.0,0.4,ResFinder
mph(A)_1_D16251 ,mph(A)_1_D16251 ,RESISTANT,RESISTANCE,"Macrolide",95.0,0.4,ResFinder
mph(A)_2_U36578 ,mph(A)_2_U36578 ,RESISTANT,RESISTANCE,"Macrolide",95.0,0.4,ResFinder
mph(B)_1_D85892 ,mph(B)_1_D85892 ,RESISTANT,RESISTANCE,"Macrolide",95.0,0.4,ResFinder
mph(C)_1_AB013298 ,mph(C)_1_AB013298 ,RESISTANT,RESISTANCE,"Macrolide",95.0,0.4,ResFinder
mph(C)_2_AF167161 ,mph(C)_2_AF167161 ,RESISTANT,RESISTANCE,"Macrolide",95.0,0.4,ResFinder
mph(C)_3_AM180068,mph(C)_3_AM180068,RESISTANT,RESISTANCE,"Macrolide",95.0,0.4,ResFinder
mph(C)_4_AM397632,mph(C)_4_AM397632,RESISTANT,RESISTANCE,"Macrolide",95.0,0.4,ResFinder
mph(C)_5_AM180067,mph(C)_5_AM180067,RESISTANT,RESISTANCE,"Macrolide",95.0,0.4,ResFinder
mph(D)_1_AB048591,mph(D)_1_AB048591,RESISTANT,RESISTANCE,"Macrolide",95.0,0.4,ResFinder
mph(E)_1_DQ839391,mph(E)_1_DQ839391,RESISTANT,RESISTANCE,"Macrolide",95.0,0.4,ResFinder
mph(E)_2_JF769133,mph(E)_2_JF769133,RESISTANT,RESISTANCE,"Macrolide",95.0,0.4,ResFinder
vga(D)_1_GQ205627 ,vga(D)_1_GQ205627 ,RESISTANT,RESISTANCE,"",95.0,0.4,ResFinder
vga(C)_1_FN806792 ,vga(C)_1_FN806792 ,RESISTANT,RESISTANCE,"StreptograminB",95.0,0.4,ResFinder
vga(E)_1_FR772051 ,vga(E)_1_FR772051 ,RESISTANT,RESISTANCE,"StreptograminB",95.0,0.4,ResFinder
lsa(A)_1_AY225127 ,lsa(A)_1_AY225127 ,RESISTANT,RESISTANCE,"Macrolide",95.0,0.4,ResFinder
lsa(A)_3_AY737526 ,lsa(A)_3_AY737526 ,RESISTANT,RESISTANCE,"Macrolide",95.0,0.4,ResFinder
erm(W)_1_D14532 ,erm(W)_1_D14532 ,RESISTANT,RESISTANCE,"Macrolide",95.0,0.4,ResFinder
lmr(B)_1_X62867 ,lmr(B)_1_X62867 ,RESISTANT,RESISTANCE,"Lincosamide",95.0,0.4,ResFinder
erm(48)_1_LT223129 ,erm(48)_1_LT223129 ,RESISTANT,RESISTANCE,"",95.0,0.4,ResFinder
mph(F)_1_AM260957 ,mph(F)_1_AM260957 ,RESISTANT,RESISTANCE,"",95.0,0.4,ResFinder
erm(46)_1_KM679362 ,erm(46)_1_KM679362 ,RESISTANT,RESISTANCE,"",95.0,0.4,ResFinder
erm(B)_22_X52632 ,erm(B)_22_X52632 ,RESISTANT,RESISTANCE,"Macrolide",95.0,0.4,ResFinder
lnu(P)_1_FJ589781 ,lnu(P)_1_FJ589781 ,RESISTANT,RESISTANCE,"",95.0,0.4,ResFinder
erm(43)_1_HE650138 ,erm(43)_1_HE650138 ,RESISTANT,RESISTANCE,"",95.0,0.4,ResFinder
mef(C)_1_AB571865 ,mef(C)_1_AB571865 ,RESISTANT,RESISTANCE,"",95.0,0.4,ResFinder
erm(47)_1_KU612222 ,erm(47)_1_KU612222 ,RESISTANT,RESISTANCE,"",95.0,0.4,ResFinder
erm(B)_26_AF080450 ,erm(B)_26_AF080450 ,RESISTANT,RESISTANCE,"Macrolide",95.0,0.4,ResFinder
mph(G)_1_AB571865 ,mph(G)_1_AB571865 ,RESISTANT,RESISTANCE,"",95.0,0.4,ResFinder
lnu(G)_1_KX470419 ,lnu(G)_1_KX470419 ,RESISTANT,RESISTANCE,"",95.0,0.4,ResFinder
mef(A)_1_AJ971089 ,mef(A)_1_AJ971089 ,RESISTANT,RESISTANCE,"Macrolide",95.0,0.4,ResFinder
mef(A)_2_U83667 ,mef(A)_2_U83667 ,RESISTANT,RESISTANCE,"Macrolide",95.0,0.4,ResFinder
vga(A)LC_2_DQ823382 ,vga(A)LC_2_DQ823382 ,RESISTANT,RESISTANCE,"StreptograminB",95.0,0.4,ResFinder
erm(44)v_1_LN623525 ,erm(44)v_1_LN623525 ,RESISTANT,RESISTANCE,"",95.0,0.4,ResFinder
ere(B)_1_A15097 ,ere(B)_1_A15097 ,RESISTANT,RESISTANCE,"Macrolide",95.0,0.4,ResFinder
erm(44)_1_HG796218 ,erm(44)_1_HG796218 ,RESISTANT,RESISTANCE,"",95.0,0.4,ResFinder
sal(A)_1_KC693025 ,sal(A)_1_KC693025 ,RESISTANT,RESISTANCE,"",95.0,0.4,ResFinder
erm(45)_1_LN680996 ,erm(45)_1_LN680996 ,RESISTANT,RESISTANCE,"",95.0,0.4,ResFinder
erm(33)_1_AJ579365 ,erm(33)_1_AJ579365 ,RESISTANT,RESISTANCE,"Macrolide",95.0,0.4,ResFinder
ere(A)_5_FN396877 ,ere(A)_5_FN396877 ,RESISTANT,RESISTANCE,"Macrolide",95.0,0.4,ResFinder
lnu(B)_1_JQ861959 ,lnu(B)_1_JQ861959 ,RESISTANT,RESISTANCE,"Lincosamide",95.0,0.4,ResFinder
erm(R)_1_M11276 ,erm(R)_1_M11276 ,RESISTANT,RESISTANCE,"Macrolide",95.0,0.4,ResFinder
erm(B)_25_X72021 ,erm(B)_25_X72021 ,RESISTANT,RESISTANCE,"Macrolide",95.0,0.4,ResFinder
